,step,x,y,z,person
35532,164.99,0.081722,8.2812,-0.91256,9
35533,165.02,0.040861,8.0088,-1.185,9
35534,165.05,0.10895999999999999,8.0769,-1.5255,9
35535,165.08,0.14982,8.2812,-1.4574,9
35536,165.11,0.10895999999999999,8.4719,-1.2258,9
35537,165.14,-0.14982,8.9213,-0.99429,9
35538,165.17,-0.65378,9.507,-0.34051,9
35539,165.2,-1.0759999999999998,9.8475,0.31327,9
35540,165.23,-1.2667,10.038,0.5311899999999999,9
35541,165.26,-1.0759999999999998,10.038,-0.19068,9
35542,165.29,-0.91256,10.311,-1.3757,9
35543,165.32,-0.91256,10.924000000000001,-1.6072,9
35544,165.35,-0.61292,12.720999999999998,-0.34051,9
35545,165.38,0.081722,13.565999999999999,-0.081722,9
35546,165.41,0.34051,11.795,-1.6889,9
35547,165.44,-0.081722,9.112,-3.6775,9
35548,165.47,0.50395,8.0496,-4.3721,9
35549,165.5,2.2201,8.1586,-3.7865,9
35550,165.53,2.0294,9.9156,-2.8739,9
35551,165.56,-0.29965,10.950999999999999,-1.3757,9
35552,165.59,-1.7298,10.12,-0.5311899999999999,9
35553,165.62,-1.3348,8.8124,-0.84446,9
35554,165.65,0.42223,7.6955,-1.2258,9
35555,165.68,1.3348,7.5457,-1.6481,9
35556,165.71,0.84446,7.8862,-1.185,9
35557,165.74,-0.081722,8.431000000000001,-0.8853200000000001,9
35558,165.77,-0.50395,8.9213,-0.8853200000000001,9
35559,165.8,-0.57205,9.3027,-0.50395,9
35560,165.83,-0.27241,9.6568,0.0,9
35561,165.87,-0.23155,10.501,0.27241,9
35562,165.9,-0.27241,11.373,-0.29965,9
35563,165.93,-0.27241,12.149000000000001,-1.0351,9
35564,165.96,-0.10895999999999999,12.64,-1.3757,9
35565,165.99,0.34051,12.49,-2.4925,9
35566,166.02,-0.14982,10.883,-3.1463,9
35567,166.05,-0.57205,8.7715,-3.2961,9
35568,166.08,-0.84446,7.9270000000000005,-3.9771,9
35569,166.11,-0.65378,8.3084,-4.2087,9
35570,166.14,-0.27241,9.616,-3.1463,9
35571,166.17,0.34051,10.229,-1.9886,9
35572,166.2,0.76274,9.5342,-1.2667,9
35573,166.23,0.76274,8.54,-0.8036,9
35574,166.26,0.42223,7.7772,-0.8853200000000001,9
35575,166.29,0.14982,7.6274,-1.3076,9
35576,166.32,-0.10895999999999999,8.0496,-1.6889,9
35577,166.35,-0.10895999999999999,8.431000000000001,-1.5255,9
35578,166.38,0.10895999999999999,8.7306,-1.185,9
35579,166.41,0.19068,8.9622,-0.72188,9
35580,166.44,-0.19068,9.003,-0.10895999999999999,9
35581,166.47,-0.8036,9.4661,0.040861,9
35582,166.5,-1.4982,10.338,-0.29965,9
35583,166.53,-2.0294,11.114,-0.76274,9
35584,166.56,-1.7298,11.686,-0.57205,9
35585,166.59,-0.99429,12.98,0.23155,9
35586,166.62,-0.10895999999999999,13.103,-0.19068,9
35587,166.65,-0.19068,12.258,-1.4165,9
35588,166.68,0.27241,10.147,-3.2553,9
35589,166.71,1.185,8.1586,-5.202999999999999,9
35590,166.74,2.9556,7.2733,-4.5628,9
35591,166.77,3.3778,8.9213,-3.6775,9
35592,166.8,1.3076,10.651,-2.261,9
35593,166.83,-0.27241,10.732999999999999,-1.3076,9
35594,166.86,-1.4165,9.7249,-0.8853200000000001,9
35595,166.89,-1.0759999999999998,8.1177,-0.34051,9
35596,166.92,0.081722,7.1643,-0.76274,9
35597,166.95,0.27241,7.2733,-1.0759999999999998,9
35598,166.98,-0.42223,8.0769,-0.57205,9
35599,167.01,-0.91256,8.8941,-0.10895999999999999,9
35600,167.04,-0.72188,9.112,0.19068,9
35601,167.07,-0.65378,9.3027,0.31327,9
35602,167.1,-0.84446,10.038,-0.10895999999999999,9
35603,167.13,-0.95342,11.305,-0.84446,9
35604,167.16,-0.95342,12.34,-0.99429,9
35605,167.19,-0.50395,12.98,-0.5311899999999999,9
35606,167.22,0.6946399999999999,12.64,-1.3757,9
35607,167.25,0.46308999999999995,11.686,-2.9829,9
35608,167.28,-0.76274,9.616,-3.4051,9
35609,167.31,-1.0759999999999998,8.1177,-4.018,9
35610,167.34,-0.84446,7.9679,-4.018,9
35611,167.37,-0.27241,8.8124,-3.1463,9
35612,167.4,0.040861,9.9156,-2.1384,9
35613,167.43,0.42223,9.9156,-1.7979,9
35614,167.46,0.57205,9.0439,-1.8387,9
35615,167.49,0.46308999999999995,8.1995,-1.6481,9
35616,167.52,0.19068,7.6955,-1.4982,9
35617,167.55,-0.081722,7.6955,-1.3348,9
35618,167.58,-0.10895999999999999,7.8862,-1.0351,9
35619,167.61,-0.10895999999999999,8.3084,-0.8853200000000001,9
35620,167.64,-0.23155,8.7715,-0.99429,9
35621,167.67,-0.46308999999999995,9.2346,-0.5311899999999999,9
35622,167.7,-0.8853200000000001,9.507,-0.29965,9
35623,167.73,-1.5663,10.079,-0.081722,9
35624,167.76,-1.8387,11.032,-0.38137,9
35625,167.79,-1.6481,11.564,-1.1441,9
35626,167.82,-1.5255,12.83,-0.50395,9
35627,167.85,-0.72188,13.797,0.31327,9
35628,167.89,0.72188,12.79,-0.99429,9
35629,167.92,0.46308999999999995,9.7249,-4.5901,9
35630,167.95,0.72188,7.8862,-5.6252,9
35631,167.98,2.5606,7.5865,-4.0589,9
35632,168.01,3.4051,8.8941,-2.9148,9
35633,168.04,1.3076,9.8884,-2.0294,9
35634,168.07,-0.38137,9.8066,-1.1441,9
35635,168.1,-1.0351,9.003,-1.0351,9
35636,168.13,-0.34051,8.0088,-0.6946399999999999,9
35637,168.16,0.57205,7.5457,-0.8036,9
35638,168.19,0.23155,7.8862,-0.84446,9
35639,168.22,-0.29965,8.3901,-0.84446,9
35640,168.25,-0.76274,8.8532,-0.61292,9
35641,168.28,-0.50395,8.9213,-0.081722,9
35642,168.31,0.14982,9.1937,0.0,9
35643,168.34,0.14982,10.27,0.0,9
35644,168.37,-0.14982,11.414000000000001,0.040861,9
35645,168.4,-0.50395,11.686,-0.34051,9
35646,168.43,-0.91256,12.299000000000001,-0.76274,9
35647,168.46,-1.0759999999999998,12.870999999999999,-1.0351,9
35648,168.49,0.040861,12.299000000000001,-1.7979,9
35649,168.52,0.040861,10.46,-3.0237,9
35650,168.55,-0.8853200000000001,8.6898,-4.2495,9
35651,168.58,-1.3076,8.3084,-3.6366,9
35652,168.61,-0.91256,8.7306,-2.9829,9
35653,168.64,-0.29965,9.3027,-2.7241,9
35654,168.67,0.5311899999999999,9.4253,-2.5334,9
35655,168.7,1.1441,8.8941,-2.261,9
35656,168.73,1.0351,8.4719,-1.4574,9
35657,168.76,0.6946399999999999,8.3084,-0.6946399999999999,9
35658,168.79,0.46308999999999995,8.0088,-0.72188,9
35659,168.82,0.0,8.0496,-1.185,9
35660,168.87,-0.38137,8.4719,-1.3348,9
35661,168.9,-0.65378,9.003,-0.50395,9
35662,168.93,-0.57205,8.8532,0.27241,9
35663,168.97,-0.65378,8.9622,0.5311899999999999,9
35664,169.0,-1.1169,10.079,-0.46308999999999995,9
35665,169.03,-1.185,10.800999999999998,-1.6072,9
35666,169.07,-1.4574,11.959000000000001,-0.65378,9
35667,169.1,-1.1169,14.138,1.0759999999999998,9
35668,169.16,0.65378,11.877,-1.4982,9
35669,169.19,0.57205,9.2346,-4.4402,9
35670,169.22,1.8387,7.6274,-4.6309,9
35671,169.26,3.7592,8.3493,-3.1463,9
35672,169.29,2.3018,9.8066,-1.6889,9
35673,169.32,0.040861,10.038,-1.1441,9
35674,169.36,-1.3076,9.5751,-1.4982,9
35675,169.39,0.10895999999999999,8.3084,-1.4165,9
35676,169.42,0.8853200000000001,7.7772,-1.1441,9
35677,169.45,0.9261799999999999,7.7364,-0.91256,9
35678,169.48,0.50395,8.3901,-0.65378,9
35679,169.51,-0.14982,9.1529,-0.23155,9
35680,169.54,-0.61292,9.3436,0.27241,9
35681,169.57,-0.61292,9.507,0.50395,9
35682,169.6,-0.34051,9.9565,-0.040861,9
35683,169.63,-0.10895999999999999,10.692,-0.8036,9
35684,169.66,-0.61292,11.414000000000001,-1.0759999999999998,9
35685,169.69,-0.76274,12.408,-0.42223,9
35686,169.72,-0.19068,12.953,-0.61292,9
35687,169.75,0.99429,12.408,-2.0294,9
35688,169.78,1.2258,11.032,-4.0997,9
35689,169.81,0.040861,8.8941,-4.9442,9
35690,169.84,-0.95342,8.1177,-3.8273,9
35691,169.87,-0.72188,8.5808,-3.0646,9
35692,169.9,0.081722,9.4253,-2.3699,9
35693,169.93,0.42223,9.9156,-2.0294,9
35694,169.96,0.76274,9.4253,-2.0703,9
35695,169.99,0.57205,8.5808,-1.7298,9
35696,170.02,0.23155,8.0088,-1.3348,9
35697,170.05,0.040861,7.6955,-1.2667,9
35698,170.08,-0.10895999999999999,7.8589,-1.6072,9
35699,170.11,-0.14982,8.2812,-1.6072,9
35700,170.14,-0.081722,8.8124,-1.2258,9
35701,170.17,-0.27241,9.3027,-0.72188,9
35702,170.2,-0.8036,9.4253,0.19068,9
35703,170.23,-1.185,9.5342,0.46308999999999995,9
35704,170.26,-0.95342,9.9156,-0.5311899999999999,9
35705,170.29,-0.8853200000000001,10.501,-1.9477,9
35706,170.32,-1.4165,11.182,-1.6889,9
35707,170.35,-1.757,12.79,0.0,9
35708,170.38,-0.8853200000000001,14.097000000000001,0.65378,9
35709,170.41,1.3348,13.062000000000001,-0.8036,9
35710,170.44,2.261,9.9973,-3.7184,9
35711,170.47,2.0294,8.0088,-6.2381,9
35712,170.5,2.9829,6.7421,-4.4402,9
35713,170.53,2.9556,8.5808,-2.6015,9
35714,170.56,-0.38137,10.501,-1.8796,9
35715,170.61,-3.5277,10.76,-0.76274,9
35716,170.64,-0.8853200000000001,8.3493,-0.91256,9
35717,170.67,1.185,7.4639999999999995,-0.95342,9
35718,170.7,1.1169,7.5457,-0.65378,9
35719,170.73,0.081722,8.1995,-0.34051,9
35720,170.76,-0.27241,8.8532,-0.72188,9
35721,170.79,-0.42223,9.1529,-0.34051,9
35722,170.82,-0.34051,9.507,0.081722,9
35723,170.85,0.040861,10.311,-0.38137,9
35724,170.88,0.27241,11.536,-1.3076,9
35725,170.91,0.14982,12.681,-1.2667,9
35726,170.94,0.081722,13.334000000000001,-1.3076,9
35727,170.97,0.14982,12.98,-1.6072,9
35728,171.0,-0.61292,11.455,-1.9205,9
35729,171.03,-0.99429,9.2755,-3.5958,9
35730,171.06,-0.72188,7.8589,-4.3313,9
35731,171.09,-0.38137,7.7772,-3.909,9
35732,171.12,-0.29965,8.6898,-3.4868,9
35733,171.15,0.0,9.9156,-2.6832,9
35734,171.18,0.57205,10.079,-1.8387,9
35735,171.21,0.8853200000000001,9.112,-1.5255,9
35736,171.24,0.8853200000000001,8.0088,-1.6481,9
35737,171.27,0.5311899999999999,7.3958,-1.4982,9
35738,171.3,0.10895999999999999,7.3958,-1.2258,9
35739,171.33,-0.040861,7.8862,-1.0759999999999998,9
35740,171.36,-0.10895999999999999,8.3901,-1.185,9
35741,171.41,-0.34051,8.6217,-1.1169,9
35742,171.44,-0.6946399999999999,8.8941,0.0,9
35743,171.47,-0.91256,9.8066,-0.14982,9
35744,171.5,-1.0351,11.073,-1.3076,9
35745,171.53,-1.3348,11.835999999999999,-1.6481,9
35746,171.56,-1.4165,13.402000000000001,-0.23155,9
35747,171.59,-1.3076,13.634,0.5311899999999999,9
35748,171.62,-1.0759999999999998,12.953,-0.29965,9
35749,171.65,-0.23155,11.414000000000001,-2.8739,9
35750,171.68,0.8036,9.003,-5.6661,9
35751,171.71,2.6423,7.1643,-5.093999999999999,9
35752,171.74,4.1814,7.6683,-3.8682,9
35753,171.77,2.6832,9.0848,-2.5606,9
35754,171.8,0.27241,9.8066,-1.3757,9
35755,171.83,-1.3076,9.8475,-0.99429,9
35756,171.86,-1.0351,9.003,-1.185,9
35757,171.89,0.61292,7.9679,-1.5663,9
35758,171.92,0.61292,7.8589,-1.6072,9
35759,171.95,-0.040861,8.0088,-0.99429,9
35760,171.98,-0.50395,8.6898,-0.46308999999999995,9
35761,172.01,-1.1441,9.0848,0.081722,9
35762,172.04,-0.61292,8.9622,0.14982,9
35763,172.07,-0.081722,9.3027,-0.38137,9
35764,172.1,-0.27241,10.651,-0.76274,9
35765,172.13,-0.42223,11.918,-0.72188,9
35766,172.16,-0.76274,12.258,-0.42223,9
35767,172.19,-0.72188,12.49,-0.38137,9
35768,172.22,0.081722,12.217,-1.6889,9
35769,172.25,0.31327,10.800999999999998,-4.2495,9
35770,172.28,-0.081722,8.6898,-3.8682,9
35771,172.31,-0.72188,8.1995,-3.3369999999999997,9
35772,172.34,-1.0759999999999998,8.8941,-3.7865,9
35773,172.37,-0.65378,10.038,-3.3369999999999997,9
35774,172.4,-0.10895999999999999,10.501,-2.5334,9
35775,172.43,0.081722,9.7658,-1.9477,9
35776,172.46,0.0,8.6898,-1.3076,9
35777,172.49,0.040861,7.8862,-0.99429,9
35778,172.52,0.081722,7.5457,-1.2258,9
35779,172.55,-0.040861,7.6274,-1.5663,9
35780,172.58,0.081722,7.8589,-1.757,9
35781,172.61,0.19068,8.3493,-1.4574,9
35782,172.64,0.081722,8.9213,-0.76274,9
35783,172.67,-0.38137,9.507,-0.081722,9
35784,172.7,-0.91256,9.7249,0.23155,9
35785,172.73,-1.2258,10.12,-0.23155,9
35786,172.76,-1.4574,10.42,-1.1169,9
35787,172.79,-1.8796,10.692,-1.3348,9
35788,172.82,-1.757,12.027000000000001,-0.42223,9
35789,172.85,-0.65378,13.103,0.27241,9
35790,172.88,0.19068,12.681,-0.38137,9
35791,172.91,0.42223,10.800999999999998,-2.8739,9
35792,172.94,0.65378,8.7715,-5.0531,9
35793,172.97,1.7298,7.8862,-4.7126,9
35794,173.0,2.6423,8.6625,-3.6775,9
35795,173.03,1.0759999999999998,10.338,-2.261,9
35796,173.06,-0.27241,10.501,-1.185,9
35797,173.09,-0.84446,9.7658,-1.1441,9
35798,173.12,-0.23155,8.6217,-1.7298,9
35799,173.15,0.46308999999999995,7.8181,-1.8796,9
35800,173.18,0.23155,7.8589,-1.2667,9
35801,173.21,-0.040861,8.0496,-0.8853200000000001,9
35802,173.24,-0.34051,8.2812,-1.0351,9
35803,173.27,-0.50395,8.7715,-1.3757,9
35804,173.3,-0.29965,9.4661,-0.6946399999999999,9
35805,173.33,-0.38137,10.038,0.081722,9
35806,173.36,-0.23155,10.692,-0.10895999999999999,9
35807,173.39,-0.23155,11.182,-0.72188,9
35808,173.42,-0.57205,11.495999999999999,-0.84446,9
35809,173.45,-0.8853200000000001,12.177,-0.76274,9
35810,173.48,-0.72188,12.299000000000001,-2.0703,9
35811,173.51,-0.50395,11.686,-3.7592,9
35812,173.54,-0.46308999999999995,10.27,-3.1735,9
35813,173.57,-0.50395,8.4991,-3.4459,9
35814,173.6,-0.76274,7.7772,-4.0589,9
35815,173.63,-0.84446,8.3493,-4.0589,9
35816,173.66,-0.46308999999999995,9.4253,-3.1735,9
35817,173.69,0.0,9.8884,-2.4925,9
35818,173.72,0.42223,9.3844,-2.3018,9
35819,173.75,0.46308999999999995,8.6898,-1.757,9
35820,173.78,0.34051,8.1995,-1.4982,9
35821,173.81,0.23155,7.8862,-1.4982,9
35822,173.84,0.081722,8.0088,-1.4574,9
35823,173.87,0.10895999999999999,8.2403,-1.1441,9
35824,173.9,0.0,8.5808,-1.2258,9
35825,173.93,-0.38137,8.9213,-1.2667,9
35826,173.96,-0.99429,9.1937,-0.91256,9
35827,174.0,-1.3757,9.5751,-0.23155,9
35828,174.03,-1.0351,10.501,-0.5311899999999999,9
35829,174.07,-1.0759999999999998,11.264000000000001,-1.2258,9
35830,174.12,-0.8036,13.184000000000001,-0.34051,9
35831,174.17,-1.0759999999999998,12.49,-0.6946399999999999,9
35832,174.23,0.10895999999999999,9.1937,-4.7126,9
35833,174.46,0.9261799999999999,7.8181,-1.4165,9
35834,174.49,0.5311899999999999,7.9270000000000005,-0.99429,9
35835,174.52,-0.23155,8.4991,-0.5311899999999999,9
35836,174.55,-0.57205,8.9622,-0.27241,9
35837,174.58,-0.46308999999999995,8.9213,-0.081722,9
35838,174.61,-0.23155,9.003,-0.29965,9
35839,174.64,-0.38137,9.5751,-0.6946399999999999,9
35840,174.67,-0.95342,10.569,-0.72188,9
35841,174.7,-1.5255,11.536,-0.14982,9
35842,174.73,-1.7298,12.258,0.5311899999999999,9
35843,174.77,-1.9205,12.870999999999999,0.99429,9
35844,174.8,0.040861,12.149000000000001,-1.8796,9
35845,174.83,0.38137,10.46,-5.1757,9
35846,174.86,0.040861,8.431000000000001,-4.018,9
35847,174.89,-0.46308999999999995,8.3084,-3.3369999999999997,9
35848,174.92,-0.8853200000000001,9.003,-2.833,9
35849,174.95,0.081722,9.9565,-2.3427,9
35850,174.98,0.61292,10.379000000000001,-2.2201,9
35851,175.01,0.72188,9.6977,-2.1112,9
35852,175.04,0.61292,8.54,-1.5663,9
35853,175.07,0.14982,7.6683,-0.84446,9
35854,176.14,-0.10895999999999999,7.5048,-0.95342,9
35855,176.18,-0.10895999999999999,10.079,-2.6423,9
35856,176.21,0.27241,10.46,-1.9886,9
35857,176.24,0.19068,9.4253,-1.1441,9
35858,176.27,0.19068,8.3901,-0.6946399999999999,9
35859,176.31,0.10895999999999999,7.5865,-1.185,9
35860,176.36,-0.081722,8.1177,-1.757,9
35861,176.4,0.0,9.0439,-0.99429,9
35862,176.45,-0.91256,9.4661,-0.34051,9
35863,176.48,-1.1169,9.507,0.23155,9
35864,176.51,-0.42223,9.7658,-0.50395,9
35865,176.54,-0.5311899999999999,10.311,-1.1441,9
35866,176.57,-0.8853200000000001,10.883,-1.1169,9
35867,176.6,-1.1441,12.027000000000001,-0.65378,9
35868,176.63,-0.95342,12.83,-0.29965,9
35869,176.66,-0.57205,12.408,-1.2667,9
35870,176.69,-0.42223,10.842,-3.0237,9
35871,176.72,0.42223,8.9213,-4.018,9
35872,176.75,1.6072,7.8589,-4.018,9
35873,176.78,2.9556,8.1586,-4.1814,9
35874,176.81,1.757,9.7249,-2.8739,9
35875,176.84,0.040861,10.651,-1.5255,9
35876,176.87,-0.99429,10.311,-1.185,9
35877,176.9,-0.8853200000000001,9.3027,-1.4165,9
35878,176.93,0.19068,8.3901,-1.7979,9
35879,176.96,0.61292,8.1177,-1.757,9
35880,176.99,0.50395,8.2403,-1.0759999999999998,9
35881,177.02,0.081722,8.4991,-0.50395,9
35882,177.05,-0.29965,8.8124,-0.10895999999999999,9
35883,177.08,-0.65378,9.1529,-0.14982,9
35884,177.11,-0.50395,9.616,-0.5311899999999999,9
35885,177.14,-0.19068,10.147,-0.76274,9
35886,177.17,-0.14982,10.732999999999999,-0.72188,9
35887,177.2,-0.50395,11.114,-0.6946399999999999,9
35888,177.23,-0.6946399999999999,11.727,-0.23155,9
35889,177.26,-0.6946399999999999,12.149000000000001,-0.040861,9
35890,177.29,0.14982,11.645,-1.7298,9
35891,177.32,0.5311899999999999,10.187999999999999,-4.2904,9
35892,177.35,0.0,8.1586,-3.5277,9
35893,177.38,-1.0351,8.0496,-3.4051,9
35894,177.41,-1.0759999999999998,8.8532,-3.8682,9
35895,177.44,-0.57205,9.9156,-3.0237,9
35896,177.47,-0.040861,10.46,-2.3699,9
35897,177.5,0.19068,9.8884,-2.1384,9
35898,177.53,0.31327,9.0848,-1.2667,9
35899,177.56,0.19068,8.2812,-0.8853200000000001,9
35900,177.63,-0.10895999999999999,7.8181,-1.3076,9
35901,177.7,-0.081722,9.616,-1.5663,9
35902,177.73,-0.8036,9.6568,0.10895999999999999,9
35903,177.82,-0.29965,9.1937,-1.5255,9
35904,177.88,-0.29965,10.038,0.040861,9
35905,177.91,-0.65378,9.3844,-1.9477,9
35906,177.94,-0.46308999999999995,9.2346,-2.5334,9
35907,177.97,-0.38137,9.3436,-1.4165,9
35908,178.0,-0.46308999999999995,9.616,-0.99429,9
35909,178.03,-0.19068,9.112,-1.8387,9
35910,178.06,-0.61292,9.507,-1.8796,9
35911,178.09,-0.72188,9.5342,-1.7298,9
35912,178.12,-0.5311899999999999,9.8884,-1.6481,9
35913,178.15,-0.65378,10.12,-1.4982,9
35914,178.18,-0.61292,9.5342,-1.5255,9
35915,178.21,-0.29965,9.1529,-2.5606,9
35916,178.24,-0.19068,9.3844,-2.3699,9
35917,178.27,-0.14982,9.4661,-1.757,9
35918,178.3,-0.29965,9.2346,-2.3427,9
35919,178.33,-0.34051,9.5342,-2.0703,9
35920,178.36,-0.29965,9.5342,-1.6889,9
35921,178.39,-0.34051,9.2346,-2.3018,9
35922,178.42,-0.46308999999999995,9.616,-2.1793,9
35923,178.45,-0.42223,9.7249,-1.9477,9
35924,178.48,-0.29965,9.6977,-2.0703,9
35925,178.51,-0.23155,9.3027,-2.4925,9
35926,178.54,-0.5311899999999999,9.2346,-1.9886,9
35927,178.57,-0.42223,9.507,-2.0703,9
35928,178.6,-0.50395,9.6977,-1.7979,9
35929,178.63,-0.42223,9.5342,-2.0294,9
35930,178.66,-0.38137,9.3436,-2.3427,9
35931,178.69,-0.46308999999999995,9.5751,-2.1112,9
35932,178.72,-0.29965,9.5342,-1.9886,9
35933,178.75,-0.27241,9.6568,-1.757,9
35934,178.78,-0.29965,9.4661,-1.4982,9
35935,178.81,-0.27241,9.6568,-1.7298,9
35936,178.84,-0.23155,10.147,-1.6072,9
35937,178.87,-0.29965,9.9973,-1.2667,9
35938,178.9,-0.76274,9.5751,-0.84446,9
35939,178.93,-0.72188,8.3901,-1.6072,9
35940,178.96,-0.081722,8.4719,-2.7922,9
35941,178.99,-0.27241,9.5342,-1.4165,9
35942,179.02,-0.50395,8.431000000000001,-0.8036,9
35943,179.05,-0.6946399999999999,7.246,-2.5334,9
35944,179.08,-0.29965,10.692,-3.5277,9
35945,179.11,-0.34051,10.61,-0.040861,9
35946,179.16,-1.4982,11.182,0.19068,9
35947,179.21,-0.72188,9.3436,-2.1793,9
35948,179.24,-0.57205,9.8884,-2.2201,9
35949,179.27,-0.42223,10.12,-1.5663,9
35950,179.3,-0.46308999999999995,9.5751,-2.1112,9
35951,179.34,-0.61292,9.3436,-1.9477,9
35952,179.38,-0.57205,9.2755,-1.7979,9
35953,179.41,-0.65378,9.9973,-1.6889,9
35954,179.45,-0.5311899999999999,9.6977,-1.5663,9
35955,179.48,-0.5311899999999999,9.5751,-2.3018,9
35956,179.52,-0.61292,9.8066,-1.4982,9
35957,179.57,-0.19068,9.7249,-2.1384,9
35958,179.6,-0.8853200000000001,9.5751,-1.757,9
35959,179.64,-0.91256,9.7249,-1.9477,9
35960,179.67,-0.42223,9.616,-2.2201,9
35961,179.7,-0.50395,10.12,-1.4165,9
35962,179.73,-0.8036,10.42,-1.0351,9
35963,179.76,-1.0759999999999998,10.501,-1.3348,9
35964,179.79,-0.61292,9.507,-2.1384,9
35965,179.82,-0.42223,8.7306,-2.0703,9
35966,179.85,-0.50395,8.2812,-1.7298,9
35967,179.89,-0.65378,8.6625,-1.5663,9
35968,179.93,-0.61292,9.3436,-1.4574,9
35969,179.96,-0.38137,10.338,-1.3757,9
35970,180.0,-0.57205,10.529000000000002,-1.5255,9
35971,180.05,-0.61292,10.529000000000002,-1.6072,9
35972,180.08,-1.1169,10.147,-1.3757,9
35973,180.11,-0.8853200000000001,9.2755,-1.7979,9
35974,180.14,-0.38137,8.3493,-1.8796,9
35975,180.17,-0.14982,8.8532,-1.5255,9
35976,180.2,-0.72188,9.6568,-1.5663,9
35977,180.24,-1.3348,10.187999999999999,-1.7298,9
35978,180.27,-0.99429,10.311,-2.4925,9
35979,180.3,-0.57205,10.379000000000001,-2.7513,9
35980,180.33,-1.185,10.311,-2.3699,9
35981,180.37,-1.4165,9.1937,-2.0294,9
35982,180.4,-0.95342,8.6217,-2.8739,9
35983,180.43,-0.76274,8.2403,-3.0237,9
35984,180.46,-0.99429,8.4991,-2.6015,9
35985,180.49,-1.4574,9.1937,-2.7241,9
35986,180.52,-1.4574,9.1529,-3.1735,9
35987,180.55,-1.3076,9.1529,-3.3642,9
35988,180.58,-1.4574,8.7715,-3.5958,9
35989,180.62,-1.5255,8.8124,-3.5277,9
35990,180.65,-1.2258,8.4719,-3.2961,9
35991,180.68,-0.61292,8.0769,-3.2961,9
35992,180.71,-1.0759999999999998,8.54,-3.2961,9
35993,180.74,-1.185,9.0439,-3.4868,9
35994,180.77,-1.4574,8.8941,-3.9499,9
35995,180.8,-1.5255,8.5808,-3.9499,9
35996,180.83,-1.7298,8.8124,-3.7865,9
35997,180.86,-1.9205,8.9213,-3.9771,9
35998,180.89,-1.9205,8.8124,-4.2495,9
35999,180.92,-1.1169,9.003,-4.8216,9
36000,180.95,-1.6072,9.0439,-4.1814,9
36001,180.98,-1.9205,8.3901,-4.3994,9
36002,181.01,-3.2961,7.4639999999999995,-3.8273,9
36003,181.04,-5.0123,7.0826,-2.833,9
36004,181.07,-1.5663,6.8238,-4.4402,9
36005,181.1,0.0,7.1643,-6.2381,9
36006,181.13,-2.4925,6.5922,-5.8159,9
36007,181.16,-2.4925,7.3141,-5.5571,9
36008,181.19,-2.6423,8.0496,-5.5162,9
36009,181.24,-2.3018,8.431000000000001,-5.7478,9
36010,181.29,-3.0237,7.8862,-5.8976,9
36011,181.34,-2.8739,7.6955,-5.2847,9
36012,181.37,-3.2144,7.2052,-5.2438,9
36013,181.41,-3.4051,6.3607,-5.4754,9
36014,181.45,-3.1054,7.355,-5.598,9
36015,181.49,-3.4459,6.9736,-5.598,9
36016,181.52,-3.0646,6.851,-5.8567,9
36017,181.55,-2.833,6.4697,-6.3607,9
36018,181.58,-2.3699,6.4697,-6.7829,9
36019,181.61,-1.8796,6.4697,-7.0826,9
36020,181.64,-1.2258,6.3198,-7.4367,9
36021,181.67,-1.757,6.2381,-7.2733,9
36022,181.7,-1.9205,6.3607,-7.1643,9
36023,181.73,-1.5663,6.5922,-7.3141,9
36024,181.76,-1.6072,6.4016,-7.3958,9
36025,181.79,-1.6481,6.3198,-7.3958,9
36026,181.82,-1.5663,6.4697,-7.246,9
36027,181.85,-1.8387,6.3607,-6.7012,9
36028,181.88,-1.5255,6.3607,-6.5922,9
36029,181.91,-1.2667,6.2109,-6.5922,9
36030,181.94,-0.95342,6.4424,-6.4697,9
36031,181.97,-0.65378,6.9736,-6.7829,9
36032,182.0,-0.8853200000000001,6.9328,-6.8238,9
36033,182.03,-0.91256,7.2052,-6.5514,9
36034,182.06,-0.38137,7.3141,-6.6331,9
36035,182.09,-0.10895999999999999,7.2052,-6.6331,9
36036,182.12,-0.23155,6.8919,-6.7012,9
36037,182.15,-0.57205,7.0145,-6.6331,9
36038,182.18,-1.0351,7.0553,-6.2109,9
36039,182.21,-0.76274,6.9736,-6.4697,9
36040,182.24,-0.95342,6.6604,-6.8238,9
36041,182.27,-1.6481,6.6604,-6.851,9
36042,182.3,-1.6889,6.6331,-6.9736,9
36043,182.33,-1.5255,7.246,-6.8919,9
36044,182.36,-1.6889,7.0145,-7.3141,9
36045,182.39,-1.6072,6.3198,-7.3958,9
36046,182.42,-1.4165,7.0553,-7.2052,9
36047,182.45,-1.2258,7.2052,-7.1234,9
36048,182.48,-0.84446,6.2381,-7.1643,9
36049,182.51,-0.8853200000000001,6.17,-6.9736,9
36050,182.54,-1.0759999999999998,6.7421,-7.0417,9
36051,182.57,-1.1441,6.7829,-7.4367,9
36052,182.6,-1.185,6.7829,-7.1234,9
36053,182.63,-1.3348,6.6604,-6.8238,9
36054,182.66,-1.0759999999999998,6.8238,-7.2052,9
36055,182.69,-0.72188,7.4639999999999995,-7.6955,9
36056,182.77,-0.57205,7.7364,-7.0417,9
36057,182.81,-0.5311899999999999,8.0088,-6.0202,9
36058,182.84,-0.72188,6.5922,-6.7829,9
